//X,Y,Z,Scalar field,Scalar field #2,Scalar field #3,Scalar field #4,Scalar field #5,Scalar field #6,Scalar field #7,Scalar field #8,Scalar field #9,Scalar field #10,Scalar field #11,Scalar field #12,Scalar field #13,Scalar field #14,Scalar field #15,Scalar field #16,Scalar field #17,Scalar field #18,Scalar field #19,Scalar field #20,Scalar field #21,Scalar field #22,Scalar field #23,Scalar field #24,Scalar field #25,Scalar field #26,Scalar field #27,Scalar field #28,Scalar field #29,Scalar field #30,Scalar field #31,Scalar field #32,Scalar field #33,Scalar field #34,Scalar field #35,Scalar field #36,Scalar field #37,Scalar field #38,Scalar field #39,Scalar field #40,Scalar field #41,Scalar field #42,Scalar field #43,Scalar field #44,Scalar field #45,Scalar field #46,Scalar field #47,Scalar field #48,Scalar field #49,Scalar field #50,Scalar field #51
16.52885056,69.90675354,728.47863770,304.000000,0.064115,4741.453125,-0.234100,0.738800,0.347250,0.082900,0.005800,0.402118,0.233506,0.459265,0.055928,0.008105,0.006352,47858.023438,-0.209200,0.773800,0.364550,0.083550,0.004950,0.308745,0.194546,0.428993,0.045108,0.005483,8.000000,0.026316,1.001649,-0.195722,0.031599,0.007252,0.008728,0.996711,6.770499,34.947365,0.006522,0.054744,15.000000,18.000000,0.002550,0.010700,1.000000,3.080030,30.779800,0.003086,0.041367,14.000000,16.000000,0.002300,0.008550,0.000000
16.20800018,70.52850342,726.92468262,1583.000000,0.449397,3522.494141,0.034400,0.616900,0.367000,0.124600,0.000800,0.523626,0.246258,0.510189,0.134900,nan,0.049229,32155.923828,-0.104300,0.603300,0.423350,0.141200,0.062700,0.486560,0.238640,0.486047,0.116905,nan,9.000000,0.005685,1.000316,-0.166012,-0.029600,0.015156,0.060089,0.995578,7.296991,28.925581,0.018804,0.077543,15.000000,17.000000,0.002700,0.011100,0.988479,5.575786,27.338560,0.008959,0.094937,15.000000,15.000000,0.002700,0.010900,0.000000
14.91409969,69.99690247,727.36242676,11659.000000,1.911762,6098.562988,-0.091300,0.709800,0.524400,0.228800,0.001300,0.370492,0.241984,0.375476,0.119739,nan,0.211719,55068.324219,-0.059900,0.648900,0.685600,0.253100,0.017300,0.297303,0.229827,0.369831,0.093195,nan,191.000000,0.016382,1.000043,-0.038819,-0.006600,-0.168446,0.041565,0.992881,5.955818,14.513278,0.006936,0.027045,15.000000,16.000000,0.001600,0.008200,0.987286,4.169874,10.637175,0.002781,0.017625,15.000000,15.000000,0.001500,0.007700,0.000000
16.24600029,71.14630127,725.78607178,363.000000,0.074242,4889.447266,0.009700,0.547200,0.730100,0.074200,0.004100,0.352925,0.248238,0.438805,0.312047,0.002685,0.006542,55486.468750,-0.001350,0.734100,0.620800,0.089750,0.004350,0.213523,0.241082,0.445140,0.333490,0.002709,8.000000,0.022039,1.001380,-0.186188,0.035151,-0.032749,-0.005585,1.000000,5.992208,10.680764,0.007035,0.009965,16.000000,17.000000,0.001800,0.007900,1.000000,2.592134,8.893526,0.001096,0.008930,14.000000,19.000000,0.001800,0.009050,0.000000
15.76529980,69.80190277,728.41149902,1833.000000,0.500089,3665.345947,-0.187900,0.730100,0.249300,0.109700,0.000700,0.442675,0.250585,0.520613,0.088427,nan,0.053804,34068.406250,-0.219300,0.747200,0.462600,0.164700,0.005000,0.345716,0.201359,0.427975,0.069923,0.006553,18.000000,0.009820,1.000273,-0.352364,-0.047450,0.038155,0.015747,0.994544,6.985139,29.357265,0.010486,0.051940,15.000000,18.000000,0.003000,0.010000,1.000000,5.241148,16.390085,0.007926,0.026527,15.000000,17.000000,0.003600,0.008300,0.000000
15.90320015,70.01805115,727.68078613,1384.000000,0.296487,4667.996094,-0.245800,0.797800,0.476100,0.086450,0.004000,0.347997,0.239521,0.357486,0.056962,0.006897,0.032255,42907.605469,-0.188800,0.856600,0.410800,0.084900,0.003700,0.315831,0.144603,0.316155,0.033346,0.004946,11.000000,0.007948,1.000361,-0.200670,-0.019050,-0.000103,-0.101349,0.999277,5.383195,26.295250,0.006798,0.050029,14.000000,17.000000,0.001600,0.007500,1.000000,9.690575,6.901113,0.011203,0.011217,13.000000,17.000000,0.001400,0.007000,0.000000
16.11740112,69.89769745,728.20056152,84.000000,0.015954,5264.977051,-0.585400,0.746200,0.000050,0.071700,0.006100,0.525983,0.204751,0.301037,0.070008,0.004206,0.001160,72436.531250,0.168400,0.934700,-0.059500,0.079700,0.005700,0.129240,0.141682,0.387539,0.046143,0.004637,2.000000,0.023810,1.006006,-0.262713,-0.003850,-0.018051,-0.002106,1.000000,4.022883,12.806579,0.003656,0.016198,16.000000,25.000000,0.002750,0.014400,1.000000,4.549115,9.772410,0.004416,0.014218,17.000000,20.000000,0.007300,0.010900,0.000000
15.15279961,70.50450134,726.76977539,164.000000,0.028385,5777.744629,-0.344700,0.737350,0.368100,0.149300,0.001100,0.384245,0.208170,0.445157,0.185843,nan,0.002406,68161.867188,-0.569800,0.673200,0.370300,0.112300,0.004500,0.348633,0.258627,0.390993,0.065573,0.004999,6.000000,0.036585,1.003063,-0.293349,-0.003100,-0.021049,0.004456,0.969512,11.784310,11.547455,0.013346,0.045251,13.000000,8.000000,0.002050,0.004850,1.000000,3.933905,9.719104,0.001831,0.015300,13.000000,9.000000,0.001800,0.006500,0.000000
15.42605019,70.46379852,726.79821777,248.000000,0.061264,4048.067383,0.021800,0.750400,0.501100,0.080350,0.005950,0.440345,0.253924,0.392621,0.187715,0.004628,0.006581,37685.875000,-0.301100,0.713700,0.512650,0.103200,0.006400,0.423091,0.262101,0.447406,0.215841,0.003065,7.000000,0.028226,1.002022,-0.224465,0.006450,-0.011650,0.026581,1.000000,4.857645,12.758739,0.005667,0.015003,15.000000,17.000000,0.002300,0.010600,1.000000,6.348026,13.542666,0.006468,0.011789,15.000000,19.000000,0.002300,0.011400,0.000000
15.53125000,69.84950256,727.94091797,208.000000,0.047155,4410.984863,-0.660400,0.599250,0.328900,0.076500,0.001700,0.269237,0.236457,0.356683,0.022409,nan,0.004140,50239.207031,-0.717900,0.600400,0.332000,0.087000,0.005300,0.275133,0.216817,0.325898,0.025132,0.007318,6.000000,0.028846,1.002413,-0.297368,-0.033650,-0.008102,-0.002258,0.995192,3.347264,9.438873,0.002638,0.013538,16.000000,16.000000,0.002200,0.008050,1.000000,2.655413,6.259042,0.003715,0.017473,15.000000,17.000000,0.002700,0.008300,0.000000
15.21879959,69.64939880,728.32012939,401.000000,0.125681,3190.623535,0.265000,0.868500,0.032800,0.074000,0.004300,0.421302,0.167746,0.325770,0.031144,0.006622,0.013494,29716.398438,0.389100,0.837100,0.246600,0.072500,0.003300,0.297472,0.145725,0.297351,0.035433,0.011892,12.000000,0.029925,1.001249,-0.246242,0.004450,0.014153,0.010284,1.000000,3.989112,15.971212,0.003427,0.030477,15.000000,16.000000,0.002700,0.007700,1.000000,3.017073,15.853872,0.002109,0.061064,16.000000,16.000000,0.003100,0.005800,0.000000
15.08040047,71.30509949,725.58032227,459.000000,0.123126,3727.878662,0.398700,0.409200,-0.564400,0.194900,0.006500,0.483134,0.264893,0.523013,0.347330,nan,0.011743,39087.722656,0.505800,0.695650,-0.092300,0.083950,0.004300,0.517004,0.226922,0.411319,0.184602,0.009922,2.000000,0.004357,1.001091,-0.533793,-0.052700,0.026451,-0.000519,0.997821,5.560612,34.639687,0.004984,0.091438,14.000000,22.000000,0.003000,0.012900,1.000000,3.792100,32.718609,0.002743,0.057379,13.500000,22.000000,0.002350,0.008750,0.000000
16.03450012,70.87889862,726.10778809,369.000000,0.115636,3191.040039,0.186000,0.749100,0.514000,0.074000,0.003400,0.343222,0.228867,0.466136,0.210624,0.007838,0.012128,30425.970703,0.264600,0.772500,0.504500,0.080450,0.004800,0.292506,0.200456,0.384841,0.269668,0.009395,5.000000,0.013550,1.001358,-0.150466,0.005150,-0.007000,0.066467,1.000000,8.081127,19.145096,0.010205,0.038746,15.000000,19.000000,0.002000,0.006500,1.000000,10.161430,12.526420,0.010259,0.023796,14.500000,19.000000,0.001900,0.009750,0.000000
16.61599922,71.29835510,725.21765137,74.000000,0.011926,6205.170410,0.270950,0.617550,0.383100,0.072500,0.005850,0.346576,0.266858,0.564003,0.407586,0.061895,0.000726,101997.617188,0.300300,0.761700,0.575700,0.067900,0.005100,0.180118,0.132982,0.168137,0.012889,0.002369,1.000000,0.013514,1.006826,-0.257524,0.008599,-0.010998,-0.015594,0.945946,23.201260,10.372657,0.291257,0.019761,15.000000,22.000000,0.002300,0.013200,1.000000,2.342071,12.256451,0.002579,0.010001,15.000000,15.000000,0.002800,0.008200,0.000000
16.40469933,71.44080353,725.11999512,134.000000,0.026451,5066.021973,0.265700,0.832500,0.133400,0.077500,0.004750,0.347560,0.160784,0.485606,0.018778,0.004550,0.001603,83603.132813,0.361200,0.840000,0.160600,0.073800,0.003100,0.285010,0.125939,0.405463,0.003353,0.002163,1.000000,0.007463,1.003752,-0.376529,0.006450,0.014004,0.021637,1.000000,3.851941,14.982345,0.004470,0.029513,17.000000,19.000000,0.002400,0.009200,1.000000,3.740767,4.555217,0.001984,0.006241,16.000000,17.000000,0.002100,0.004400,0.000000
16.20045090,71.35749817,725.53344727,112.000000,0.015700,7133.706543,0.192050,0.816300,0.372250,0.074550,0.005800,0.341810,0.117277,0.274287,0.013514,0.002040,0.001262,88739.125000,0.034900,0.825000,0.550800,0.098500,0.007500,0.237629,0.065472,0.162315,0.013855,0.002559,3.000000,0.026786,1.004494,-0.194061,-0.005799,0.016953,0.013367,1.000000,2.652538,9.249018,0.002734,0.007823,15.000000,20.000000,0.004000,0.011800,1.000000,2.154304,4.787805,0.002090,0.007539,14.000000,19.000000,0.004900,0.015100,0.000000
16.25329971,70.89189911,726.15008545,169.000000,0.039113,4320.869141,-0.061000,0.486500,0.323700,0.088200,0.004200,0.550405,0.297136,0.590895,0.202066,0.004476,0.003316,50971.027344,-0.022750,0.468200,0.317400,0.088350,0.004700,0.575990,0.345669,0.498089,0.072289,0.002914,1.000000,0.005917,1.002972,-0.225485,-0.017200,0.005447,0.014313,1.000000,8.362848,9.447046,0.018570,0.008016,14.000000,17.000000,0.002500,0.007100,1.000000,2.749331,10.888882,0.002214,0.010679,14.000000,19.000000,0.002900,0.007850,0.000000
15.69690037,70.78559875,726.28027344,1213.000000,0.281396,4310.656250,-0.208300,0.818300,0.478900,0.139000,0.000800,0.348521,0.184768,0.272454,0.163539,nan,0.030773,39418.058594,-0.259500,0.845300,0.455000,0.165100,0.004600,0.289629,0.200042,0.175860,0.048044,0.003758,13.000000,0.010717,1.000412,-0.129688,-0.019549,0.009048,-0.027679,0.997527,8.110311,21.133419,0.022192,0.041267,12.000000,17.000000,0.001000,0.008300,1.000000,4.616207,6.669835,0.011580,0.005495,11.000000,17.000000,0.001000,0.008600,0.000000
16.28680038,70.69415283,726.45861816,50.000000,0.008298,6025.656738,0.044300,0.855150,0.498300,0.083950,0.006650,0.276337,0.109712,0.224281,0.069529,0.003668,0.000364,137180.359375,0.022000,0.855250,0.517400,0.091400,0.004550,0.051733,0.013958,0.022464,0.006248,0.002865,1.000000,0.020000,1.010153,-0.113293,-0.017550,0.009800,0.005859,1.000000,2.963795,8.962507,0.001911,0.012996,11.500000,23.500000,0.000900,0.017000,1.000000,3.898718,4.665476,0.000138,0.007377,13.500000,19.000000,0.000750,0.010400,0.000000
15.91489983,71.31030273,725.49871826,163.000000,0.054137,3010.881348,0.088900,0.760200,0.444400,0.083100,0.005800,0.450432,0.234425,0.458689,0.182533,nan,0.005274,30907.882813,0.011550,0.717500,0.489100,0.079950,0.006200,0.479404,0.254793,0.438298,0.017005,0.009218,3.000000,0.018405,1.003082,-0.223242,0.009850,-0.011299,0.001495,0.987730,4.630929,40.704613,0.007097,0.110193,15.000000,20.000000,0.002700,0.011900,1.000000,4.936943,20.813419,0.005047,0.051068,16.000000,22.500000,0.002350,0.014750,0.000000
15.40139961,71.50244904,725.48876953,230.000000,0.054090,4252.190430,0.116000,0.377950,-0.650000,0.283950,0.006200,0.436148,0.221261,0.687650,0.339602,nan,0.004422,52017.519531,-0.065200,0.433000,-0.009600,0.181300,0.007700,0.418402,0.202052,0.734746,0.383352,nan,1.000000,0.004348,1.002181,-0.246031,-0.017700,0.023849,0.027740,0.995652,7.375328,17.636662,0.009371,0.036542,14.000000,16.000000,0.002300,0.009500,0.979592,5.882494,11.725205,0.006783,0.016695,15.000000,14.000000,0.002200,0.009500,0.000000
15.65209961,71.52549744,724.98681641,87.000000,0.022124,3932.446045,-0.411700,0.319600,0.585700,0.079100,0.006200,0.509016,0.302556,0.398717,0.090682,0.009251,0.001790,48601.621094,0.357900,0.791200,0.385900,0.087000,0.006200,0.597640,0.275017,0.205049,0.013649,0.001538,2.000000,0.022989,1.005797,-0.227031,-0.017550,-0.002205,0.021942,1.000000,3.632253,21.865986,0.003179,0.060217,17.000000,20.000000,0.002400,0.013100,1.000000,3.493520,5.570914,0.002460,0.004500,19.000000,19.000000,0.005200,0.013000,0.000000
15.66399956,71.40190125,725.55621338,157.000000,0.026121,6010.586426,0.102400,0.813600,0.406800,0.079100,0.002400,0.363867,0.187817,0.315448,0.167586,0.010257,0.002714,57855.843750,0.067900,0.842000,0.478450,0.126000,0.002200,0.219835,0.101925,0.142784,0.040321,0.013024,4.000000,0.025478,1.003200,-0.310114,-0.011651,0.015549,0.004211,1.000000,5.429548,10.765772,0.002056,0.026869,13.000000,15.000000,0.001400,0.003500,1.000000,6.178219,6.827742,0.001439,0.020013,13.000000,7.000000,0.001500,0.003150,0.000000
15.77610016,71.61160278,724.84600830,191.000000,0.064392,2966.197266,0.088600,0.638200,-0.218400,0.098100,0.005700,0.428290,0.264013,0.592596,0.067307,0.015854,0.003982,47971.355469,-0.269500,0.693600,0.191900,0.080400,0.006600,0.481126,0.347113,0.510104,0.113075,0.008829,4.000000,0.020942,1.002628,-0.271746,-0.010000,-0.007397,-0.029022,1.000000,15.026313,19.476976,0.020006,0.065717,16.000000,15.000000,0.003500,0.009400,1.000000,11.473493,24.707520,0.024588,0.033123,17.000000,30.000000,0.003500,0.016300,0.000000
15.39655018,71.28279877,725.60345459,86.000000,0.022343,3849.124512,-0.433300,0.288150,0.827250,0.074250,0.002400,0.314286,0.194304,0.417828,0.151425,0.031235,0.000382,225133.359375,-0.245200,0.268200,0.855650,0.067850,0.002000,0.174900,0.190178,0.077717,0.004282,0.000817,2.000000,0.023256,1.005865,-0.270458,0.020101,0.000050,-0.011444,1.000000,3.508130,33.509769,0.001036,0.157166,14.000000,17.000000,0.001000,0.004850,1.000000,3.307951,4.288841,0.000633,0.002219,14.500000,14.500000,0.001000,0.003250,0.000000
14.29039955,71.97769928,723.60858154,213.000000,0.042043,5066.245117,0.006700,0.844300,0.126100,0.088600,0.005800,0.313825,0.243066,0.493744,0.409482,nan,0.004039,52733.644531,-0.356750,0.531300,0.634250,0.085950,0.005850,0.213074,0.271008,0.603202,0.828331,0.002546,9.000000,0.042254,1.002356,-0.211937,-0.011600,0.029297,0.003021,0.990610,6.225450,15.272724,0.009371,0.013550,13.000000,19.000000,0.001900,0.012100,1.000000,3.927027,5.824088,0.001691,0.006875,11.500000,18.000000,0.001700,0.010800,0.000000
15.63204956,71.80505371,724.67407227,66.000000,0.008559,7711.233398,-0.569750,0.220500,0.622650,0.101000,0.001850,0.301937,0.230800,0.564166,0.249461,nan,0.000779,84766.882813,-0.522800,0.196900,0.804500,0.101500,0.002200,0.030415,0.210528,0.198423,0.004630,0.001555,1.000000,0.015152,1.007663,-0.231474,-0.016700,0.004101,-0.003265,0.969697,4.055558,11.007870,0.028042,0.017487,17.500000,16.000000,0.001700,0.005250,1.000000,4.314879,1.221028,0.003599,0.001753,16.000000,16.000000,0.000900,0.004500,0.000000
15.56869984,71.19889832,725.70050049,239.000000,0.073430,3254.786621,0.018100,0.794000,0.538500,0.084400,0.004800,0.296321,0.210211,0.438965,0.131346,0.005455,0.006805,35121.386719,0.030050,0.795800,0.541350,0.080950,0.005350,0.315358,0.217770,0.441302,0.163195,0.004991,8.000000,0.033473,1.002099,-0.244513,-0.001550,-0.006401,-0.030762,1.000000,7.765388,17.110880,0.006448,0.025326,14.000000,18.000000,0.001800,0.008700,1.000000,5.445875,15.071314,0.005262,0.021342,12.500000,21.000000,0.001750,0.010650,0.000000
14.98999977,70.80069733,726.46166992,117.000000,0.029768,3930.452148,0.145700,0.709900,0.593500,0.179400,0.005300,0.399806,0.260020,0.379674,0.055000,0.008862,0.001345,86998.953125,0.044100,0.676200,0.661000,0.150100,0.004500,0.239356,0.109027,0.093973,0.016196,0.010187,2.000000,0.017094,1.004301,-0.280392,-0.006250,-0.003349,-0.004059,1.000000,3.021463,12.049357,0.001522,0.028451,14.000000,15.000000,0.001200,0.007600,1.000000,3.059723,17.836693,0.000613,0.038582,14.000000,16.000000,0.001300,0.008300,0.000000
14.76594925,71.56015015,724.91577148,130.000000,0.035866,3624.563232,0.210300,0.788100,0.301450,0.073600,0.005200,0.509892,0.272575,0.413925,0.198933,0.005841,0.003083,42162.062500,0.352450,0.846800,0.223500,0.075650,0.006400,0.355067,0.205429,0.443687,0.341390,0.002539,3.000000,0.023077,1.003868,-0.317721,0.015000,0.010494,0.020935,1.000000,2.982797,9.209420,0.002910,0.018720,18.000000,15.000000,0.004350,0.008300,1.000000,3.068068,4.252024,0.002413,0.007825,18.000000,17.000000,0.004100,0.013150,0.000000
14.44740009,71.32775116,725.78527832,60.000000,0.008373,7166.053223,0.551650,0.668850,-0.054900,0.122800,0.001400,0.404758,0.154327,0.460170,0.134069,0.028722,0.000539,111259.265625,0.689600,0.636100,-0.202200,0.112000,0.001400,0.272207,0.076230,0.421124,0.017706,0.002510,3.000000,0.050000,1.008439,-0.291169,0.007350,-0.009796,0.020081,1.000000,3.890304,10.694988,0.002697,0.118576,15.000000,7.000000,0.001450,0.000000,1.000000,2.545492,2.581989,0.001652,0.005047,12.000000,6.000000,0.001300,0.000000,0.000000
14.65475082,71.69915009,724.60906982,202.000000,0.036244,5573.334961,0.168300,0.730950,0.455100,0.074250,0.003900,0.326373,0.230810,0.486716,0.289549,0.004010,0.003731,54140.363281,-0.004100,0.628000,0.765500,0.078800,0.003400,0.170174,0.180563,0.525031,0.389524,0.003771,6.000000,0.029703,1.002484,-0.179416,0.001451,-0.009350,-0.017975,1.000000,11.628936,7.287358,0.013425,0.011843,17.000000,15.000000,0.002650,0.006000,1.000000,3.677387,8.336773,0.001990,0.014833,18.000000,16.000000,0.002300,0.005600,0.000000
14.02560043,70.75340271,726.17138672,95.000000,0.010177,9334.985352,-0.177400,0.744600,0.583000,0.073600,0.004100,0.374412,0.236592,0.269403,0.034535,0.003279,0.000819,116038.695313,-0.309200,0.764750,0.432650,0.098150,0.006400,0.649183,0.381539,0.338292,0.052278,0.006239,3.000000,0.031579,1.005305,-0.318489,-0.011399,-0.033848,0.030243,1.000000,2.981203,14.719110,0.000588,0.013260,13.000000,20.000000,0.001500,0.008600,1.000000,2.898275,14.024185,0.000609,0.019831,18.000000,27.500000,0.002150,0.017000,0.000000
14.33650017,70.62079620,726.47332764,51.000000,0.008931,5710.364746,0.525300,0.420900,-0.065600,0.079100,0.007000,0.436291,0.334349,0.386992,0.036587,0.010525,0.000600,85001.726563,0.741000,0.415700,-0.093150,0.066400,0.006100,0.450626,0.336588,0.385126,0.024368,0.001224,0.000000,0.000000,1.009951,-0.371788,0.009800,0.007896,0.006409,1.000000,6.316055,22.097218,0.004436,0.043276,15.000000,23.000000,0.004200,0.013600,1.000000,3.824760,10.233634,0.001916,0.006404,13.000000,23.000000,0.001650,0.012900,0.000000
14.07890034,70.84549713,725.92962646,45.000000,0.010255,4387.895020,-0.276600,0.779600,0.296600,0.078000,0.007000,0.282316,0.231767,0.401764,0.020610,0.008897,0.000478,94154.742188,-0.478000,0.677900,0.402900,0.076700,0.007800,0.238359,0.266920,0.397470,0.023568,0.003969,1.000000,0.022222,1.011300,-0.235091,0.005350,-0.021000,0.013031,1.000000,2.896707,13.678597,0.002627,0.024592,15.000000,21.000000,0.003900,0.015900,1.000000,2.625054,8.772892,0.002830,0.015945,17.000000,25.000000,0.005000,0.019000,0.000000
15.76614952,70.48574829,726.72729492,60.000000,0.015758,3807.664795,0.108900,0.797850,-0.045550,0.069700,0.005600,0.390772,0.219522,0.486104,0.181037,0.014098,0.000897,66874.062500,-0.358700,0.540400,0.666500,0.077600,0.005000,0.156014,0.257233,0.314338,0.012447,0.001623,2.000000,0.033333,1.008439,-0.243814,-0.003450,0.014755,-0.028442,1.000000,7.627559,10.951808,0.010118,0.051369,15.000000,20.500000,0.002400,0.012500,1.000000,0.836660,1.870829,0.000925,0.003863,14.000000,14.000000,0.004600,0.008300,0.000000
15.32929993,70.55349731,726.65789795,45.000000,0.010064,4471.500000,-0.289300,0.873900,0.355300,0.086500,0.004000,0.183348,0.192862,0.228110,0.061989,0.010676,0.000381,117967.843750,-0.232800,0.897400,0.349100,0.080200,0.003950,0.057105,0.012793,0.031487,0.007024,0.000678,1.000000,0.022222,1.011300,-0.175612,0.010800,0.007797,-0.011658,1.000000,2.883775,16.836948,0.000931,0.052716,12.000000,15.000000,0.000800,0.008200,1.000000,1.414214,2.081666,0.000126,0.001279,12.500000,14.500000,0.000800,0.007700,0.000000
15.13290024,71.11665344,725.81848145,48.000000,0.008985,5342.012207,0.624300,0.149200,-0.743300,0.713850,0.005900,0.265780,0.140742,0.219678,0.243968,0.016911,0.000467,102825.835938,0.680700,0.041200,-0.731700,0.728000,0.004800,0.139657,0.087988,0.301757,0.267054,0.001196,0.000000,0.000000,1.010582,0.697586,0.005850,-0.002403,0.008148,1.000000,14.342257,32.439297,0.011453,0.067791,13.500000,22.500000,0.003800,0.013600,1.000000,4.088311,8.800974,0.003451,0.004805,14.000000,20.000000,0.003600,0.008500,0.000000
14.41069984,70.47090149,726.62933350,130.000000,0.031187,4168.456055,0.000000,0.544500,0.660100,0.068700,0.003300,0.311591,0.260929,0.492507,0.058235,0.007985,0.002858,45484.761719,0.055000,0.575200,0.809400,0.069050,0.002550,0.178316,0.223972,0.269229,0.006492,0.001000,6.000000,0.046154,1.003868,-0.286938,0.005000,-0.006500,-0.005219,1.000000,3.724414,39.039955,0.003353,0.073253,14.000000,14.000000,0.002350,0.004800,1.000000,2.819865,3.195058,0.001792,0.001943,13.000000,12.000000,0.001650,0.003900,0.000000
14.43435001,69.63684845,728.08941650,118.000000,0.027822,4241.261230,0.264850,0.869700,0.197450,0.072650,0.005700,0.313939,0.087798,0.337836,0.011242,0.003466,0.002311,51055.277344,0.327750,0.762900,0.531700,0.077050,0.008900,0.137947,0.102818,0.392384,0.007520,0.003238,0.000000,0.000000,1.004264,-0.220378,0.032700,-0.008904,0.011566,1.000000,2.657538,9.178782,0.003675,0.010388,17.000000,19.000000,0.002700,0.012350,1.000000,2.011332,6.273010,0.006126,0.008304,19.000000,20.500000,0.001800,0.020850,0.000000
